,flight-numb,airlines-name,price,depart-airport,arrival-airport,Dep_hour,Dep_min,Arr_hour,Arr_min,Dep_Date,Dep_Month,Dep_Year,Arr_Date,Arr_Month,Arr_Year,flight-time,plane,cabin-baggage(kg),checked-baggage(kg),rank-seat-class,seat-class-type,Total_Stops,Total_Passenger
29424,VN204,Vietnam Airlines,3546000.0,SGN,HAN,5,0,7,15,8,6,2024,8,6,2024,135,Airbus A321,12,23,economy flex ,m,1,1
29425,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29426,VN206,Vietnam Airlines,3546000.0,SGN,HAN,6,0,8,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29427,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29428,VN240,Vietnam Airlines,3546000.0,SGN,HAN,7,0,9,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29429,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29430,VN208,Vietnam Airlines,3546000.0,SGN,HAN,8,0,10,15,8,6,2024,8,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29431,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29432,VN244,Vietnam Airlines,3546000.0,SGN,HAN,9,0,11,20,8,6,2024,8,6,2024,140,Airbus A350-900,12,23,economy flex ,m,1,1
29433,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29434,VN210,Vietnam Airlines,3546000.0,SGN,HAN,10,0,12,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29435,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29436,VN246,Vietnam Airlines,3546000.0,SGN,HAN,11,0,13,15,8,6,2024,8,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29437,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29438,VN212,Vietnam Airlines,3546000.0,SGN,HAN,12,0,14,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29439,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29440,VN248,Vietnam Airlines,3546000.0,SGN,HAN,13,0,15,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29441,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29442,VN214,Vietnam Airlines,3546000.0,SGN,HAN,14,0,16,15,8,6,2024,8,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29443,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29444,VN250,Vietnam Airlines,3546000.0,SGN,HAN,15,0,17,15,8,6,2024,8,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29445,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29446,VN216,Vietnam Airlines,3546000.0,SGN,HAN,16,0,18,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29447,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29448,VN254,Vietnam Airlines,3546000.0,SGN,HAN,17,0,19,15,8,6,2024,8,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29449,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29450,VN218,Vietnam Airlines,3546000.0,SGN,HAN,18,0,20,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29451,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29452,VN258,Vietnam Airlines,3546000.0,SGN,HAN,19,0,21,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29453,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29454,VN220,Vietnam Airlines,3546000.0,SGN,HAN,20,0,22,15,8,6,2024,8,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29455,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29456,VN260,Vietnam Airlines,3546000.0,SGN,HAN,21,0,23,15,8,6,2024,8,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29457,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29458,VN224,Vietnam Airlines,3546000.0,SGN,HAN,22,0,0,15,8,6,2024,9,6,2024,135,Airbus A321,12,23,economy flex ,m,1,1
29459,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29460,VJ198,Vietjet Air,4605500.0,SGN,HAN,5,25,7,35,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29461,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29462,VJ120,Vietjet Air,4605500.0,SGN,HAN,6,0,8,10,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29463,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29464,VJ124,Vietjet Air,4605500.0,SGN,HAN,8,10,10,20,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29465,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29466,VJ126,Vietjet Air,4605500.0,SGN,HAN,8,45,10,55,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29467,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29468,VJ132,Vietjet Air,4605500.0,SGN,HAN,11,0,13,10,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29469,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29470,VJ134,Vietjet Air,4605500.0,SGN,HAN,12,30,14,40,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29471,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29472,VJ138,Vietjet Air,4605500.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
29473,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29474,VJ140,Vietjet Air,4605500.0,SGN,HAN,14,40,16,50,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29475,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29476,VJ142,Vietjet Air,4605500.0,SGN,HAN,15,30,17,40,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29477,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29478,VJ148,Vietjet Air,4605500.0,SGN,HAN,16,45,18,55,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29479,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29480,VJ150,Vietjet Air,4605500.0,SGN,HAN,17,40,19,50,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29481,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29482,VJ152,Vietjet Air,4605500.0,SGN,HAN,18,15,20,25,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29483,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29484,VJ166,Vietjet Air,4605500.0,SGN,HAN,20,15,22,25,8,6,2024,8,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29485,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29486,VJ158,Vietjet Air,4605500.0,SGN,HAN,20,40,22,50,8,6,2024,8,6,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
29487,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29488,VJ160,Vietjet Air,4605500.0,SGN,HAN,21,55,0,5,8,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29489,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29490,VJ162,Vietjet Air,4605500.0,SGN,HAN,22,45,0,55,8,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29491,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29492,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29493,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29494,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29495,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29496,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29497,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29498,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29499,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29500,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29501,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29502,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29503,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29504,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29505,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29506,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29507,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29508,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29509,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29510,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29511,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29512,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,8,6,2024,8,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29513,VJ198,Vietjet Air,1679000.0,SGN,HAN,5,25,7,35,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29514,VJ120,Vietjet Air,1679000.0,SGN,HAN,6,0,8,10,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29515,VJ124,Vietjet Air,1679000.0,SGN,HAN,8,10,10,20,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29516,VJ126,Vietjet Air,1679000.0,SGN,HAN,8,45,10,55,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29517,VJ132,Vietjet Air,1679000.0,SGN,HAN,11,0,13,10,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29518,VJ134,Vietjet Air,1679000.0,SGN,HAN,12,30,14,40,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29519,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,9,6,2024,9,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29520,VJ140,Vietjet Air,1679000.0,SGN,HAN,14,40,16,50,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29521,VJ142,Vietjet Air,1679000.0,SGN,HAN,15,30,17,40,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29522,VJ148,Vietjet Air,1679000.0,SGN,HAN,16,45,18,55,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29523,VJ150,Vietjet Air,1679000.0,SGN,HAN,17,40,19,50,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29524,VJ152,Vietjet Air,1679000.0,SGN,HAN,18,15,20,25,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29525,VJ166,Vietjet Air,1679000.0,SGN,HAN,20,15,22,25,9,6,2024,9,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29526,VJ158,Vietjet Air,1679000.0,SGN,HAN,20,40,22,50,9,6,2024,9,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29527,VJ160,Vietjet Air,1679000.0,SGN,HAN,21,55,0,5,9,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29528,VJ162,Vietjet Air,1679000.0,SGN,HAN,22,45,0,55,9,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29529,VU780,Vietravel Airlines,1730500.0,SGN,HAN,17,45,19,55,9,6,2024,9,6,2024,130,Airbus 32B,7,0,economy ,m,1,1
29530,VU780,Vietravel Airlines,1903500.0,SGN,HAN,17,45,19,55,9,6,2024,9,6,2024,130,Airbus 32B,7,0,economy ,n,1,1
29531,VJ198,Vietjet Air,1970500.0,SGN,HAN,5,25,7,35,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29532,VJ120,Vietjet Air,1970500.0,SGN,HAN,6,0,8,10,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29533,VJ124,Vietjet Air,1970500.0,SGN,HAN,8,10,10,20,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29534,VJ126,Vietjet Air,1970500.0,SGN,HAN,8,45,10,55,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29535,VJ132,Vietjet Air,1970500.0,SGN,HAN,11,0,13,10,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29536,VJ134,Vietjet Air,1970500.0,SGN,HAN,12,30,14,40,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29537,VJ138,Vietjet Air,1970500.0,SGN,HAN,13,50,16,0,9,6,2024,9,6,2024,130,Airbus A320-100/200,7,20,economy ,j1_dlx,1,1
29538,VJ140,Vietjet Air,1970500.0,SGN,HAN,14,40,16,50,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29539,VJ142,Vietjet Air,1970500.0,SGN,HAN,15,30,17,40,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29540,VJ148,Vietjet Air,1970500.0,SGN,HAN,16,45,18,55,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29541,VJ150,Vietjet Air,1970500.0,SGN,HAN,17,40,19,50,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29542,VJ152,Vietjet Air,1970500.0,SGN,HAN,18,15,20,25,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29543,VJ166,Vietjet Air,1970500.0,SGN,HAN,20,15,22,25,9,6,2024,9,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29544,VJ158,Vietjet Air,1970500.0,SGN,HAN,20,40,22,50,9,6,2024,9,6,2024,130,Airbus A320-100/200,7,20,economy ,j1_dlx,1,1
29545,VJ160,Vietjet Air,1970500.0,SGN,HAN,21,55,0,5,9,6,2024,10,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29546,VJ162,Vietjet Air,1970500.0,SGN,HAN,22,45,0,55,9,6,2024,10,6,2024,130,Airbus A321,7,20,economy ,j1_dlx,1,1
29547,VN204,Vietnam Airlines,3546000.0,SGN,HAN,5,0,7,15,9,6,2024,9,6,2024,135,Airbus A321,12,23,economy flex ,m,1,1
29548,VN206,Vietnam Airlines,3546000.0,SGN,HAN,6,0,8,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29549,VN240,Vietnam Airlines,3546000.0,SGN,HAN,7,0,9,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29550,VN208,Vietnam Airlines,3546000.0,SGN,HAN,8,0,10,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29551,VN244,Vietnam Airlines,3546000.0,SGN,HAN,9,0,11,20,9,6,2024,9,6,2024,140,Airbus A350-900,12,23,economy flex ,m,1,1
29552,VN210,Vietnam Airlines,3546000.0,SGN,HAN,10,0,12,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29553,VN246,Vietnam Airlines,3546000.0,SGN,HAN,11,0,13,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29554,VN212,Vietnam Airlines,3546000.0,SGN,HAN,12,0,14,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29555,VN248,Vietnam Airlines,3546000.0,SGN,HAN,13,0,15,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29556,VN214,Vietnam Airlines,3546000.0,SGN,HAN,14,0,16,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29557,VN250,Vietnam Airlines,3546000.0,SGN,HAN,15,0,17,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29558,VN216,Vietnam Airlines,3546000.0,SGN,HAN,16,0,18,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29559,VN254,Vietnam Airlines,3546000.0,SGN,HAN,17,0,19,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29560,VN218,Vietnam Airlines,3546000.0,SGN,HAN,18,0,20,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29561,VN258,Vietnam Airlines,3546000.0,SGN,HAN,19,0,21,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29562,VN220,Vietnam Airlines,3546000.0,SGN,HAN,20,0,22,15,9,6,2024,9,6,2024,135,Boeing 787,12,23,economy flex ,m,1,1
29563,VN260,Vietnam Airlines,3546000.0,SGN,HAN,21,0,23,15,9,6,2024,9,6,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
29564,VN224,Vietnam Airlines,3546000.0,SGN,HAN,22,0,0,15,9,6,2024,10,6,2024,135,Airbus A321,12,23,economy flex ,m,1,1
29565,VJ198,Vietjet Air,4605500.0,SGN,HAN,5,25,7,35,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29566,VJ120,Vietjet Air,4605500.0,SGN,HAN,6,0,8,10,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29567,VJ124,Vietjet Air,4605500.0,SGN,HAN,8,10,10,20,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29568,VJ126,Vietjet Air,4605500.0,SGN,HAN,8,45,10,55,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29569,VJ132,Vietjet Air,4605500.0,SGN,HAN,11,0,13,10,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29570,VJ134,Vietjet Air,4605500.0,SGN,HAN,12,30,14,40,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29571,VJ138,Vietjet Air,4605500.0,SGN,HAN,13,50,16,0,9,6,2024,9,6,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
29572,VJ140,Vietjet Air,4605500.0,SGN,HAN,14,40,16,50,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29573,VJ142,Vietjet Air,4605500.0,SGN,HAN,15,30,17,40,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29574,VJ148,Vietjet Air,4605500.0,SGN,HAN,16,45,18,55,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29575,VJ150,Vietjet Air,4605500.0,SGN,HAN,17,40,19,50,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29576,VJ152,Vietjet Air,4605500.0,SGN,HAN,18,15,20,25,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29577,VJ166,Vietjet Air,4605500.0,SGN,HAN,20,15,22,25,9,6,2024,9,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29578,VJ158,Vietjet Air,4605500.0,SGN,HAN,20,40,22,50,9,6,2024,9,6,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
29579,VJ160,Vietjet Air,4605500.0,SGN,HAN,21,55,0,5,9,6,2024,10,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29580,VJ162,Vietjet Air,4605500.0,SGN,HAN,22,45,0,55,9,6,2024,10,6,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
29581,VJ198,Vietjet Air,1679000.0,SGN,HAN,5,25,7,35,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29582,VJ120,Vietjet Air,1679000.0,SGN,HAN,6,0,8,10,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29583,VJ124,Vietjet Air,1679000.0,SGN,HAN,8,10,10,20,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29584,VJ126,Vietjet Air,1679000.0,SGN,HAN,8,45,10,55,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29585,VJ132,Vietjet Air,1679000.0,SGN,HAN,11,0,13,10,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29586,VJ134,Vietjet Air,1679000.0,SGN,HAN,12,30,14,40,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29587,VJ138,Vietjet Air,1679000.0,SGN,HAN,13,50,16,0,10,6,2024,10,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
29588,VJ140,Vietjet Air,1679000.0,SGN,HAN,14,40,16,50,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29589,VJ142,Vietjet Air,1679000.0,SGN,HAN,15,30,17,40,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29590,VJ148,Vietjet Air,1679000.0,SGN,HAN,16,45,18,55,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29591,VJ150,Vietjet Air,1679000.0,SGN,HAN,17,40,19,50,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29592,VJ152,Vietjet Air,1679000.0,SGN,HAN,18,15,20,25,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29593,VJ166,Vietjet Air,1679000.0,SGN,HAN,20,15,22,25,10,6,2024,10,6,2024,130,Airbus A321,7,0,economy ,j1_eco,1,1
29594,VJ158,Vietjet Air,1679000.0,SGN,HAN,20,40,22,50,10,6,2024,10,6,2024,130,Airbus A320-100/200,7,0,economy ,j1_eco,1,1
